accept	b1a5d9	d.type	"an enlargement"	"enlargement"	true
accept	b1a603	d.i	"Yes, because the fee is \\$45"	"Yes"	false
accept	b1a620	b.i	"$y = 4x$"	"$y=4x$"	true
accept	b1a620	d.ii	"row arrangement"	"row"	true
accept	b1a620	d.ii	"row formation"	"row"	true
accept	b1a628	c.i	"Devon"	"Devon"	true
accept	b1a63a	d.profit	"$2 600"	"$26$ hundred dollars"	false
accept	b1a63a	d.profit	"$2600"	"$26$ hundred dollars"	false
accept	b1a63a	d.profit	"2600 dollars"	"$26$ hundred dollars"	false
accept	b1a668	b.centre	"$(0,0)$"	"$O(0,0)$"	true
accept	b1a668	b.centre	"the origin"	"$O(0,0)$"	false
accept	b1a668	b.type	"an enlargement"	"enlargement"	true
accept	b1a6be	c.i	"nonsingular"	"non-singular"	false
accept	b1a6be	d.i	"yes"	"Yes"	true
accept	b6c955	a.i	"$4\\mathbf{b}-\\mathbf{a}$"	"$-\\mathbf{a}+4\\mathbf{b}$"	true
accept	b7706f	d.difference	"\\$491.84 excess"	"\\$491.84 remaining"	false
accept	b7706f	d.difference	"\\$491.84 left"	"\\$491.84 remaining"	false
accept	b7706f	d.status	"sufficient"	"enough"	false
accept	b77094	d.i	"Correct"	"Yes"	false
accept	b77094	d.i	"yes"	"Yes"	true
accept	b7709e	c.ii	"accept the agreement"	"accept"	true
accept	c0becb	b.ii	"yes"	"Yes"	true
accept	c0becb	d.i	"2 days"	"$2$ days"	true
accept	c0bed3	d.i	"Yes, exactly enough"	"Yes"	true
accept	c0bed3	d.i	"Yes, the bags are enough"	"Yes"	true
accept	c0bfba	c.i	"$f^{-1}(x)=2+\\sqrt{x-1},\\ 1\\le x\\le17$"	"$f^{-1}:x\\to2+\\sqrt{x-1},\\ 1\\le x\\le17$"	true
accept	c0bfe1	d.ii	"yes"	"Yes"	true
accept	c0bfe9	c.decision	"YES"	"Yes"	true
accept	c0bfe9	c.decision	"yes"	"Yes"	true
accept	c0c035	b.i	"$C=8\\times D$"	"$C=8D$"	true
accept	c0c035	c.i	"$W=12n^{-1}$"	"$W=\\frac{12}{n}$"	true
accept	c0c03d	b.i	"$0.4$"	"$\\frac{2}{5}$"	true
accept	c0c03d	b.i	"$\\frac{12}{30}$"	"$\\frac{2}{5}$"	true
accept	c0c03d	d.i	"$C = 18 + 3x$"	"$C = 3x + 18$"	true
